date,realGDP_(qrt),consumerPriceIndex_(mo),consumerSentiment_(mo),retailSales_(mo),fedFundRate_(d)
2015-01-05,4212.523,233.707,98.1,350304,0.12
2015-01-06,4212.523,233.707,98.1,350304,0.12
2015-01-07,4212.523,233.707,98.1,350304,0.12
2015-01-08,4212.523,233.707,98.1,350304,0.12
2015-01-09,4212.523,233.707,98.1,350304,0.12
2015-01-12,4212.523,233.707,98.1,350304,0.12
2015-01-13,4212.523,233.707,98.1,350304,0.12
2015-01-14,4212.523,233.707,98.1,350304,0.12
2015-01-15,4212.523,233.707,98.1,350304,0.12
2015-01-16,4212.523,233.707,98.1,350304,0.13
2015-01-19,4212.523,233.707,98.1,350304,0.13
2015-01-20,4212.523,233.707,98.1,350304,0.12
2015-01-21,4212.523,233.707,98.1,350304,0.12
2015-01-22,4212.523,233.707,98.1,350304,0.12
2015-01-23,4212.523,233.707,98.1,350304,0.12
2015-01-26,4212.523,233.707,98.1,350304,0.12
2015-01-27,4212.523,233.707,98.1,350304,0.11
2015-01-28,4212.523,233.707,98.1,350304,0.12
2015-01-29,4212.523,233.707,98.1,350304,0.11
2015-01-30,4212.523,233.707,98.1,350304,0.06
2015-02-02,4212.523,234.722,95.4,341856,0.12
2015-02-03,4212.523,234.722,95.4,341856,0.12
2015-02-04,4212.523,234.722,95.4,341856,0.11
2015-02-05,4212.523,234.722,95.4,341856,0.12
2015-02-06,4212.523,234.722,95.4,341856,0.11
2015-02-09,4212.523,234.722,95.4,341856,0.12
2015-02-10,4212.523,234.722,95.4,341856,0.12
2015-02-11,4212.523,234.722,95.4,341856,0.12
2015-02-12,4212.523,234.722,95.4,341856,0.12
2015-02-13,4212.523,234.722,95.4,341856,0.12
2015-02-16,4212.523,234.722,95.4,341856,0.12
2015-02-17,4212.523,234.722,95.4,341856,0.12
2015-02-18,4212.523,234.722,95.4,341856,0.12
2015-02-19,4212.523,234.722,95.4,341856,0.12
2015-02-20,4212.523,234.722,95.4,341856,0.12
2015-02-23,4212.523,234.722,95.4,341856,0.11
2015-02-24,4212.523,234.722,95.4,341856,0.11
2015-02-25,4212.523,234.722,95.4,341856,0.11
2015-02-26,4212.523,234.722,95.4,341856,0.11
2015-02-27,4212.523,234.722,95.4,341856,0.06
2015-03-02,4212.523,236.119,93.0,393110,0.12
2015-03-03,4212.523,236.119,93.0,393110,0.12
2015-03-04,4212.523,236.119,93.0,393110,0.11
2015-03-05,4212.523,236.119,93.0,393110,0.11
2015-03-06,4212.523,236.119,93.0,393110,0.12
2015-03-09,4212.523,236.119,93.0,393110,0.12
2015-03-10,4212.523,236.119,93.0,393110,0.12
2015-03-11,4212.523,236.119,93.0,393110,0.11
2015-03-12,4212.523,236.119,93.0,393110,0.11
2015-03-13,4212.523,236.119,93.0,393110,0.11
2015-03-16,4212.523,236.119,93.0,393110,0.12
2015-03-17,4212.523,236.119,93.0,393110,0.12
2015-03-18,4212.523,236.119,93.0,393110,0.11
2015-03-19,4212.523,236.119,93.0,393110,0.12
2015-03-20,4212.523,236.119,93.0,393110,0.12
2015-03-23,4212.523,236.119,93.0,393110,0.12
2015-03-24,4212.523,236.119,93.0,393110,0.11
2015-03-25,4212.523,236.119,93.0,393110,0.12
2015-03-26,4212.523,236.119,93.0,393110,0.11
2015-03-27,4212.523,236.119,93.0,393110,0.12
2015-03-30,4212.523,236.119,93.0,393110,0.12
2015-03-31,4212.523,236.119,93.0,393110,0.06
2015-04-01,4343.294,236.599,95.9,387375,0.12
2015-04-02,4343.294,236.599,95.9,387375,0.12
2015-04-03,4343.294,236.599,95.9,387375,0.12
2015-04-06,4343.294,236.599,95.9,387375,0.13
2015-04-07,4343.294,236.599,95.9,387375,0.12
2015-04-08,4343.294,236.599,95.9,387375,0.12
2015-04-09,4343.294,236.599,95.9,387375,0.12
2015-04-10,4343.294,236.599,95.9,387375,0.12
2015-04-13,4343.294,236.599,95.9,387375,0.13
2015-04-14,4343.294,236.599,95.9,387375,0.13
2015-04-15,4343.294,236.599,95.9,387375,0.13
2015-04-16,4343.294,236.599,95.9,387375,0.13
2015-04-17,4343.294,236.599,95.9,387375,0.13
2015-04-20,4343.294,236.599,95.9,387375,0.13
2015-04-21,4343.294,236.599,95.9,387375,0.13
2015-04-22,4343.294,236.599,95.9,387375,0.13
2015-04-23,4343.294,236.599,95.9,387375,0.13
2015-04-24,4343.294,236.599,95.9,387375,0.13
2015-04-27,4343.294,236.599,95.9,387375,0.13
2015-04-28,4343.294,236.599,95.9,387375,0.13
2015-04-29,4343.294,236.599,95.9,387375,0.13
2015-04-30,4343.294,236.599,95.9,387375,0.08
2015-05-01,4343.294,237.805,90.7,409482,0.13
2015-05-04,4343.294,237.805,90.7,409482,0.13
2015-05-05,4343.294,237.805,90.7,409482,0.13
2015-05-06,4343.294,237.805,90.7,409482,0.13
2015-05-07,4343.294,237.805,90.7,409482,0.13
2015-05-08,4343.294,237.805,90.7,409482,0.13
2015-05-11,4343.294,237.805,90.7,409482,0.13
2015-05-12,4343.294,237.805,90.7,409482,0.13
2015-05-13,4343.294,237.805,90.7,409482,0.13
2015-05-14,4343.294,237.805,90.7,409482,0.13
2015-05-15,4343.294,237.805,90.7,409482,0.13
2015-05-18,4343.294,237.805,90.7,409482,0.13
2015-05-19,4343.294,237.805,90.7,409482,0.12
2015-05-20,4343.294,237.805,90.7,409482,0.12
2015-05-21,4343.294,237.805,90.7,409482,0.12
2015-05-22,4343.294,237.805,90.7,409482,0.13
2015-05-25,4343.294,237.805,90.7,409482,0.13
2015-05-26,4343.294,237.805,90.7,409482,0.12
2015-05-27,4343.294,237.805,90.7,409482,0.12
2015-05-28,4343.294,237.805,90.7,409482,0.12
2015-05-29,4343.294,237.805,90.7,409482,0.08
2015-06-01,4343.294,238.638,96.1,397821,0.12
2015-06-02,4343.294,238.638,96.1,397821,0.12
2015-06-03,4343.294,238.638,96.1,397821,0.13
2015-06-04,4343.294,238.638,96.1,397821,0.13
2015-06-05,4343.294,238.638,96.1,397821,0.13
2015-06-08,4343.294,238.638,96.1,397821,0.13
2015-06-09,4343.294,238.638,96.1,397821,0.13
2015-06-10,4343.294,238.638,96.1,397821,0.13
2015-06-11,4343.294,238.638,96.1,397821,0.13
2015-06-12,4343.294,238.638,96.1,397821,0.13
2015-06-15,4343.294,238.638,96.1,397821,0.13
2015-06-16,4343.294,238.638,96.1,397821,0.14
2015-06-17,4343.294,238.638,96.1,397821,0.14
2015-06-18,4343.294,238.638,96.1,397821,0.14
2015-06-19,4343.294,238.638,96.1,397821,0.13
2015-06-22,4343.294,238.638,96.1,397821,0.13
2015-06-23,4343.294,238.638,96.1,397821,0.13
2015-06-24,4343.294,238.638,96.1,397821,0.13
2015-06-25,4343.294,238.638,96.1,397821,0.13
2015-06-26,4343.294,238.638,96.1,397821,0.13
2015-06-29,4343.294,238.638,96.1,397821,0.14
2015-06-30,4343.294,238.638,96.1,397821,0.08
2015-07-01,4389.955,238.654,93.1,406554,0.13
2015-07-02,4389.955,238.654,93.1,406554,0.13
2015-07-03,4389.955,238.654,93.1,406554,0.13
2015-07-06,4389.955,238.654,93.1,406554,0.13
2015-07-07,4389.955,238.654,93.1,406554,0.13
2015-07-08,4389.955,238.654,93.1,406554,0.13
2015-07-09,4389.955,238.654,93.1,406554,0.13
2015-07-10,4389.955,238.654,93.1,406554,0.13
2015-07-13,4389.955,238.654,93.1,406554,0.13
2015-07-14,4389.955,238.654,93.1,406554,0.13
2015-07-15,4389.955,238.654,93.1,406554,0.13
2015-07-16,4389.955,238.654,93.1,406554,0.14
2015-07-17,4389.955,238.654,93.1,406554,0.13
2015-07-20,4389.955,238.654,93.1,406554,0.14
2015-07-21,4389.955,238.654,93.1,406554,0.13
2015-07-22,4389.955,238.654,93.1,406554,0.13
2015-07-23,4389.955,238.654,93.1,406554,0.13
2015-07-24,4389.955,238.654,93.1,406554,0.13
2015-07-27,4389.955,238.654,93.1,406554,0.14
2015-07-28,4389.955,238.654,93.1,406554,0.14
2015-07-29,4389.955,238.654,93.1,406554,0.14
2015-07-30,4389.955,238.654,93.1,406554,0.14
2015-07-31,4389.955,238.654,93.1,406554,0.08
2015-08-03,4389.955,238.316,91.9,404920,0.14
2015-08-04,4389.955,238.316,91.9,404920,0.14
2015-08-05,4389.955,238.316,91.9,404920,0.14
2015-08-06,4389.955,238.316,91.9,404920,0.14
2015-08-07,4389.955,238.316,91.9,404920,0.14
2015-08-10,4389.955,238.316,91.9,404920,0.14
2015-08-11,4389.955,238.316,91.9,404920,0.15
2015-08-12,4389.955,238.316,91.9,404920,0.15
2015-08-13,4389.955,238.316,91.9,404920,0.15
2015-08-14,4389.955,238.316,91.9,404920,0.14
2015-08-17,4389.955,238.316,91.9,404920,0.15
2015-08-18,4389.955,238.316,91.9,404920,0.15
2015-08-19,4389.955,238.316,91.9,404920,0.15
2015-08-20,4389.955,238.316,91.9,404920,0.15
2015-08-21,4389.955,238.316,91.9,404920,0.15
2015-08-24,4389.955,238.316,91.9,404920,0.15
2015-08-25,4389.955,238.316,91.9,404920,0.15
2015-08-26,4389.955,238.316,91.9,404920,0.14
2015-08-27,4389.955,238.316,91.9,404920,0.14
2015-08-28,4389.955,238.316,91.9,404920,0.14
2015-08-31,4389.955,238.316,91.9,404920,0.08
2015-09-01,4389.955,237.945,87.2,381992,0.14
2015-09-02,4389.955,237.945,87.2,381992,0.14
2015-09-03,4389.955,237.945,87.2,381992,0.14
2015-09-04,4389.955,237.945,87.2,381992,0.14
2015-09-07,4389.955,237.945,87.2,381992,0.14
2015-09-08,4389.955,237.945,87.2,381992,0.14
2015-09-09,4389.955,237.945,87.2,381992,0.14
2015-09-10,4389.955,237.945,87.2,381992,0.14
2015-09-11,4389.955,237.945,87.2,381992,0.14
2015-09-14,4389.955,237.945,87.2,381992,0.14
2015-09-15,4389.955,237.945,87.2,381992,0.14
2015-09-16,4389.955,237.945,87.2,381992,0.14
2015-09-17,4389.955,237.945,87.2,381992,0.14
2015-09-18,4389.955,237.945,87.2,381992,0.14
2015-09-21,4389.955,237.945,87.2,381992,0.14
2015-09-22,4389.955,237.945,87.2,381992,0.14
2015-09-23,4389.955,237.945,87.2,381992,0.14
2015-09-24,4389.955,237.945,87.2,381992,0.14
2015-09-25,4389.955,237.945,87.2,381992,0.13
2015-09-28,4389.955,237.945,87.2,381992,0.13
2015-09-29,4389.955,237.945,87.2,381992,0.13
2015-09-30,4389.955,237.945,87.2,381992,0.07
2015-10-01,4444.522,237.838,90.0,392604,0.13
2015-10-02,4444.522,237.838,90.0,392604,0.13
2015-10-05,4444.522,237.838,90.0,392604,0.13
2015-10-06,4444.522,237.838,90.0,392604,0.13
2015-10-07,4444.522,237.838,90.0,392604,0.13
2015-10-08,4444.522,237.838,90.0,392604,0.13
2015-10-09,4444.522,237.838,90.0,392604,0.13
2015-10-12,4444.522,237.838,90.0,392604,0.13
2015-10-13,4444.522,237.838,90.0,392604,0.13
2015-10-14,4444.522,237.838,90.0,392604,0.13
2015-10-15,4444.522,237.838,90.0,392604,0.13
2015-10-16,4444.522,237.838,90.0,392604,0.13
2015-10-19,4444.522,237.838,90.0,392604,0.13
2015-10-20,4444.522,237.838,90.0,392604,0.13
2015-10-21,4444.522,237.838,90.0,392604,0.13
2015-10-22,4444.522,237.838,90.0,392604,0.12
2015-10-23,4444.522,237.838,90.0,392604,0.12
2015-10-26,4444.522,237.838,90.0,392604,0.12
2015-10-27,4444.522,237.838,90.0,392604,0.12
2015-10-28,4444.522,237.838,90.0,392604,0.12
2015-10-29,4444.522,237.838,90.0,392604,0.12
2015-10-30,4444.522,237.838,90.0,392604,0.07
2015-11-02,4444.522,237.336,91.3,396058,0.12
2015-11-03,4444.522,237.336,91.3,396058,0.12
2015-11-04,4444.522,237.336,91.3,396058,0.12
2015-11-05,4444.522,237.336,91.3,396058,0.12
2015-11-06,4444.522,237.336,91.3,396058,0.12
2015-11-09,4444.522,237.336,91.3,396058,0.12
2015-11-10,4444.522,237.336,91.3,396058,0.12
2015-11-11,4444.522,237.336,91.3,396058,0.12
2015-11-12,4444.522,237.336,91.3,396058,0.12
2015-11-13,4444.522,237.336,91.3,396058,0.12
2015-11-16,4444.522,237.336,91.3,396058,0.13
2015-11-17,4444.522,237.336,91.3,396058,0.13
2015-11-18,4444.522,237.336,91.3,396058,0.12
2015-11-19,4444.522,237.336,91.3,396058,0.12
2015-11-20,4444.522,237.336,91.3,396058,0.12
2015-11-23,4444.522,237.336,91.3,396058,0.12
2015-11-24,4444.522,237.336,91.3,396058,0.12
2015-11-25,4444.522,237.336,91.3,396058,0.12
2015-11-26,4444.522,237.336,91.3,396058,0.12
2015-11-27,4444.522,237.336,91.3,396058,0.12
2015-11-30,4444.522,237.336,91.3,396058,0.08
2015-12-01,4444.522,236.525,92.6,464035,0.13
2015-12-02,4444.522,236.525,92.6,464035,0.13
2015-12-03,4444.522,236.525,92.6,464035,0.13
2015-12-04,4444.522,236.525,92.6,464035,0.13
2015-12-07,4444.522,236.525,92.6,464035,0.13
2015-12-08,4444.522,236.525,92.6,464035,0.13
2015-12-09,4444.522,236.525,92.6,464035,0.14
2015-12-10,4444.522,236.525,92.6,464035,0.14
2015-12-11,4444.522,236.525,92.6,464035,0.14
2015-12-14,4444.522,236.525,92.6,464035,0.15
2015-12-15,4444.522,236.525,92.6,464035,0.15
2015-12-16,4444.522,236.525,92.6,464035,0.15
2015-12-17,4444.522,236.525,92.6,464035,0.37
2015-12-18,4444.522,236.525,92.6,464035,0.37
2015-12-21,4444.522,236.525,92.6,464035,0.36
2015-12-22,4444.522,236.525,92.6,464035,0.36
2015-12-23,4444.522,236.525,92.6,464035,0.36
2015-12-24,4444.522,236.525,92.6,464035,0.36
2015-12-25,4444.522,236.525,92.6,464035,0.36
2015-12-28,4444.522,236.525,92.6,464035,0.36
2015-12-29,4444.522,236.525,92.6,464035,0.36
2015-12-30,4444.522,236.525,92.6,464035,0.35
2015-12-31,4444.522,236.525,92.6,464035,0.20
2016-01-01,4288.31,236.916,92,351772,0.20
2016-01-04,4288.31,236.916,92,351772,0.36
2016-01-05,4288.31,236.916,92,351772,0.36
2016-01-06,4288.31,236.916,92,351772,0.36
2016-01-07,4288.31,236.916,92,351772,0.36
2016-01-08,4288.31,236.916,92,351772,0.36
2016-01-11,4288.31,236.916,92,351772,0.36
2016-01-12,4288.31,236.916,92,351772,0.36
2016-01-13,4288.31,236.916,92,351772,0.36
2016-01-14,4288.31,236.916,92,351772,0.36
2016-01-15,4288.31,236.916,92,351772,0.36
2016-01-18,4288.31,236.916,92,351772,0.36
2016-01-19,4288.31,236.916,92,351772,0.36
2016-01-20,4288.31,236.916,92,351772,0.37
2016-01-21,4288.31,236.916,92,351772,0.37
2016-01-22,4288.31,236.916,92,351772,0.38
2016-01-25,4288.31,236.916,92,351772,0.38
2016-01-26,4288.31,236.916,92,351772,0.38
2016-01-27,4288.31,236.916,92,351772,0.38
2016-01-28,4288.31,236.916,92,351772,0.38
2016-01-29,4288.31,236.916,92,351772,0.29
2016-02-01,4288.31,237.111,91.7,363527,0.38
2016-02-02,4288.31,237.111,91.7,363527,0.38
2016-02-03,4288.31,237.111,91.7,363527,0.38
2016-02-04,4288.31,237.111,91.7,363527,0.38
2016-02-05,4288.31,237.111,91.7,363527,0.38
2016-02-08,4288.31,237.111,91.7,363527,0.38
2016-02-09,4288.31,237.111,91.7,363527,0.38
2016-02-10,4288.31,237.111,91.7,363527,0.38
2016-02-11,4288.31,237.111,91.7,363527,0.38
2016-02-12,4288.31,237.111,91.7,363527,0.38
2016-02-15,4288.31,237.111,91.7,363527,0.38
2016-02-16,4288.31,237.111,91.7,363527,0.38
2016-02-17,4288.31,237.111,91.7,363527,0.37
2016-02-18,4288.31,237.111,91.7,363527,0.38
2016-02-19,4288.31,237.111,91.7,363527,0.38
2016-02-22,4288.31,237.111,91.7,363527,0.38
2016-02-23,4288.31,237.111,91.7,363527,0.38
2016-02-24,4288.31,237.111,91.7,363527,0.38
2016-02-25,4288.31,237.111,91.7,363527,0.37
2016-02-26,4288.31,237.111,91.7,363527,0.37
2016-02-29,4288.31,237.111,91.7,363527,0.29
2016-03-01,4288.31,238.132,91,404996,0.36
2016-03-02,4288.31,238.132,91,404996,0.37
2016-03-03,4288.31,238.132,91,404996,0.37
2016-03-04,4288.31,238.132,91,404996,0.36
2016-03-07,4288.31,238.132,91,404996,0.36
2016-03-08,4288.31,238.132,91,404996,0.36
2016-03-09,4288.31,238.132,91,404996,0.36
2016-03-10,4288.31,238.132,91,404996,0.36
2016-03-11,4288.31,238.132,91,404996,0.36
2016-03-14,4288.31,238.132,91,404996,0.36
2016-03-15,4288.31,238.132,91,404996,0.37
2016-03-16,4288.31,238.132,91,404996,0.37
2016-03-17,4288.31,238.132,91,404996,0.37
2016-03-18,4288.31,238.132,91,404996,0.37
2016-03-21,4288.31,238.132,91,404996,0.37
2016-03-22,4288.31,238.132,91,404996,0.37
2016-03-23,4288.31,238.132,91,404996,0.37
2016-03-24,4288.31,238.132,91,404996,0.37
2016-03-25,4288.31,238.132,91,404996,0.37
2016-03-28,4288.31,238.132,91,404996,0.37
2016-03-29,4288.31,238.132,91,404996,0.37
2016-03-30,4288.31,238.132,91,404996,0.37
2016-03-31,4288.31,238.132,91,404996,0.25
2016-04-01,4407.286,239.261,89,394743,0.37
2016-04-04,4407.286,239.261,89,394743,0.37
2016-04-05,4407.286,239.261,89,394743,0.37
2016-04-06,4407.286,239.261,89,394743,0.37
2016-04-07,4407.286,239.261,89,394743,0.37
2016-04-08,4407.286,239.261,89,394743,0.37
2016-04-11,4407.286,239.261,89,394743,0.37
2016-04-12,4407.286,239.261,89,394743,0.37
2016-04-13,4407.286,239.261,89,394743,0.37
2016-04-14,4407.286,239.261,89,394743,0.37
2016-04-15,4407.286,239.261,89,394743,0.37
2016-04-18,4407.286,239.261,89,394743,0.37
2016-04-19,4407.286,239.261,89,394743,0.37
2016-04-20,4407.286,239.261,89,394743,0.37
2016-04-21,4407.286,239.261,89,394743,0.37
2016-04-22,4407.286,239.261,89,394743,0.37
2016-04-25,4407.286,239.261,89,394743,0.37
2016-04-26,4407.286,239.261,89,394743,0.37
2016-04-27,4407.286,239.261,89,394743,0.37
2016-04-28,4407.286,239.261,89,394743,0.37
2016-04-29,4407.286,239.261,89,394743,0.30
2016-05-02,4407.286,240.229,94.7,413036,0.37
2016-05-03,4407.286,240.229,94.7,413036,0.37
2016-05-04,4407.286,240.229,94.7,413036,0.37
2016-05-05,4407.286,240.229,94.7,413036,0.37
2016-05-06,4407.286,240.229,94.7,413036,0.37
2016-05-09,4407.286,240.229,94.7,413036,0.37
2016-05-10,4407.286,240.229,94.7,413036,0.37
2016-05-11,4407.286,240.229,94.7,413036,0.37
2016-05-12,4407.286,240.229,94.7,413036,0.37
2016-05-13,4407.286,240.229,94.7,413036,0.37
2016-05-16,4407.286,240.229,94.7,413036,0.37
2016-05-17,4407.286,240.229,94.7,413036,0.37
2016-05-18,4407.286,240.229,94.7,413036,0.37
2016-05-19,4407.286,240.229,94.7,413036,0.37
2016-05-20,4407.286,240.229,94.7,413036,0.37
2016-05-23,4407.286,240.229,94.7,413036,0.37
2016-05-24,4407.286,240.229,94.7,413036,0.37
2016-05-25,4407.286,240.229,94.7,413036,0.37
2016-05-26,4407.286,240.229,94.7,413036,0.37
2016-05-27,4407.286,240.229,94.7,413036,0.37
2016-05-30,4407.286,240.229,94.7,413036,0.37
2016-05-31,4407.286,240.229,94.7,413036,0.29
2016-06-01,4407.286,241.018,93.5,410071,0.37
2016-06-02,4407.286,241.018,93.5,410071,0.37
2016-06-03,4407.286,241.018,93.5,410071,0.37
2016-06-06,4407.286,241.018,93.5,410071,0.37
2016-06-07,4407.286,241.018,93.5,410071,0.37
2016-06-08,4407.286,241.018,93.5,410071,0.37
2016-06-09,4407.286,241.018,93.5,410071,0.37
2016-06-10,4407.286,241.018,93.5,410071,0.37
2016-06-13,4407.286,241.018,93.5,410071,0.37
2016-06-14,4407.286,241.018,93.5,410071,0.37
2016-06-15,4407.286,241.018,93.5,410071,0.37
2016-06-16,4407.286,241.018,93.5,410071,0.38
2016-06-17,4407.286,241.018,93.5,410071,0.38
2016-06-20,4407.286,241.018,93.5,410071,0.38
2016-06-21,4407.286,241.018,93.5,410071,0.38
2016-06-22,4407.286,241.018,93.5,410071,0.38
2016-06-23,4407.286,241.018,93.5,410071,0.39
2016-06-24,4407.286,241.018,93.5,410071,0.40
2016-06-27,4407.286,241.018,93.5,410071,0.41
2016-06-28,4407.286,241.018,93.5,410071,0.41
2016-06-29,4407.286,241.018,93.5,410071,0.41
2016-06-30,4407.286,241.018,93.5,410071,0.30
2016-07-01,4449.603,240.628,90,405965,0.41
2016-07-04,4449.603,240.628,90,405965,0.41
2016-07-05,4449.603,240.628,90,405965,0.40
2016-07-06,4449.603,240.628,90,405965,0.40
2016-07-07,4449.603,240.628,90,405965,0.40
2016-07-08,4449.603,240.628,90,405965,0.40
2016-07-11,4449.603,240.628,90,405965,0.40
2016-07-12,4449.603,240.628,90,405965,0.40
2016-07-13,4449.603,240.628,90,405965,0.40
2016-07-14,4449.603,240.628,90,405965,0.40
2016-07-15,4449.603,240.628,90,405965,0.40
2016-07-18,4449.603,240.628,90,405965,0.40
2016-07-19,4449.603,240.628,90,405965,0.40
2016-07-20,4449.603,240.628,90,405965,0.40
2016-07-21,4449.603,240.628,90,405965,0.40
2016-07-22,4449.603,240.628,90,405965,0.40
2016-07-25,4449.603,240.628,90,405965,0.40
2016-07-26,4449.603,240.628,90,405965,0.40
2016-07-27,4449.603,240.628,90,405965,0.40
2016-07-28,4449.603,240.628,90,405965,0.40
2016-07-29,4449.603,240.628,90,405965,0.30
2016-08-01,4449.603,240.849,89.8,416489,0.40
2016-08-02,4449.603,240.849,89.8,416489,0.40
2016-08-03,4449.603,240.849,89.8,416489,0.40
2016-08-04,4449.603,240.849,89.8,416489,0.40
2016-08-05,4449.603,240.849,89.8,416489,0.40
2016-08-08,4449.603,240.849,89.8,416489,0.40
2016-08-09,4449.603,240.849,89.8,416489,0.40
2016-08-10,4449.603,240.849,89.8,416489,0.40
2016-08-11,4449.603,240.849,89.8,416489,0.40
2016-08-12,4449.603,240.849,89.8,416489,0.40
2016-08-15,4449.603,240.849,89.8,416489,0.40
2016-08-16,4449.603,240.849,89.8,416489,0.40
2016-08-17,4449.603,240.849,89.8,416489,0.40
2016-08-18,4449.603,240.849,89.8,416489,0.40
2016-08-19,4449.603,240.849,89.8,416489,0.40
2016-08-22,4449.603,240.849,89.8,416489,0.40
2016-08-23,4449.603,240.849,89.8,416489,0.40
2016-08-24,4449.603,240.849,89.8,416489,0.40
2016-08-25,4449.603,240.849,89.8,416489,0.40
2016-08-26,4449.603,240.849,89.8,416489,0.40
2016-08-29,4449.603,240.849,89.8,416489,0.40
2016-08-30,4449.603,240.849,89.8,416489,0.40
2016-08-31,4449.603,240.849,89.8,416489,0.30
2016-09-01,4449.603,241.428,91.2,394200,0.40
2016-09-02,4449.603,241.428,91.2,394200,0.40
2016-09-05,4449.603,241.428,91.2,394200,0.40
2016-09-06,4449.603,241.428,91.2,394200,0.40
2016-09-07,4449.603,241.428,91.2,394200,0.40
2016-09-08,4449.603,241.428,91.2,394200,0.40
2016-09-09,4449.603,241.428,91.2,394200,0.40
2016-09-12,4449.603,241.428,91.2,394200,0.40
2016-09-13,4449.603,241.428,91.2,394200,0.40
2016-09-14,4449.603,241.428,91.2,394200,0.40
2016-09-15,4449.603,241.428,91.2,394200,0.40
2016-09-16,4449.603,241.428,91.2,394200,0.40
2016-09-19,4449.603,241.428,91.2,394200,0.40
2016-09-20,4449.603,241.428,91.2,394200,0.40
2016-09-21,4449.603,241.428,91.2,394200,0.40
2016-09-22,4449.603,241.428,91.2,394200,0.40
2016-09-23,4449.603,241.428,91.2,394200,0.40
2016-09-26,4449.603,241.428,91.2,394200,0.40
2016-09-27,4449.603,241.428,91.2,394200,0.40
2016-09-28,4449.603,241.428,91.2,394200,0.40
2016-09-29,4449.603,241.428,91.2,394200,0.40
2016-09-30,4449.603,241.428,91.2,394200,0.29
2016-10-03,4535.075,241.729,87.2,397394,0.40
2016-10-04,4535.075,241.729,87.2,397394,0.40
2016-10-05,4535.075,241.729,87.2,397394,0.40
2016-10-06,4535.075,241.729,87.2,397394,0.40
2016-10-07,4535.075,241.729,87.2,397394,0.40
2016-10-10,4535.075,241.729,87.2,397394,0.40
2016-10-11,4535.075,241.729,87.2,397394,0.41
2016-10-12,4535.075,241.729,87.2,397394,0.41
2016-10-13,4535.075,241.729,87.2,397394,0.41
2016-10-14,4535.075,241.729,87.2,397394,0.41
2016-10-17,4535.075,241.729,87.2,397394,0.41
2016-10-18,4535.075,241.729,87.2,397394,0.41
2016-10-19,4535.075,241.729,87.2,397394,0.41
2016-10-20,4535.075,241.729,87.2,397394,0.41
2016-10-21,4535.075,241.729,87.2,397394,0.41
2016-10-24,4535.075,241.729,87.2,397394,0.41
2016-10-25,4535.075,241.729,87.2,397394,0.41
2016-10-26,4535.075,241.729,87.2,397394,0.41
2016-10-27,4535.075,241.729,87.2,397394,0.41
2016-10-28,4535.075,241.729,87.2,397394,0.41
2016-10-31,4535.075,241.729,87.2,397394,0.31
2016-11-01,4535.075,241.353,93.8,413901,0.41
2016-11-02,4535.075,241.353,93.8,413901,0.41
2016-11-03,4535.075,241.353,93.8,413901,0.41
2016-11-04,4535.075,241.353,93.8,413901,0.41
2016-11-07,4535.075,241.353,93.8,413901,0.41
2016-11-08,4535.075,241.353,93.8,413901,0.41
2016-11-09,4535.075,241.353,93.8,413901,0.41
2016-11-10,4535.075,241.353,93.8,413901,0.41
2016-11-11,4535.075,241.353,93.8,413901,0.41
2016-11-14,4535.075,241.353,93.8,413901,0.41
2016-11-15,4535.075,241.353,93.8,413901,0.41
2016-11-16,4535.075,241.353,93.8,413901,0.41
2016-11-17,4535.075,241.353,93.8,413901,0.41
2016-11-18,4535.075,241.353,93.8,413901,0.41
2016-11-21,4535.075,241.353,93.8,413901,0.41
